Milliseconds since Epoch,Speed,Watt,Ampere,Altitude,GPS Speed,Vehicle Body Temperature ,Battery Percentage,Battery Voltage,Battery Capacity,Battery Temperature,Remaining Mileage,Total Mileage,Latitude,Longitude
1710418315469,9.943,-1.1745,-0.03,230.4,5.029039,29,84,39.15,6594,26,25.2,825.299,46.306168,16.340181
1710418315785,10.703,227.96759,5.88,230.4,5.029039,29,84,38.77,6594,26,25.2,825.3,46.306168,16.340181
1710418316122,12.693,562.1968,14.96,230.4,5.029039,29,84,37.58,6592,26,25.2,825.302,46.306168,16.340181
1710418316438,13.664,561.1496,14.96,230.4,5.029039,29,84,37.51,6591,26,25.2,825.302,46.306168,16.340181
1710418316913,13.728,561.1496,14.96,230.4,5.029039,29,84,37.51,6591,26,25.2,825.303,46.306168,16.340181
1710418317227,14.213,-3.904,-0.1,230.4,5.029039,29,84,39.04,6589,26,25.2,825.306,46.306168,16.340181
1710418317541,11.63,-30.176298,-0.77,230.4,5.029039,29,84,39.19,6589,26,25.2,825.307,46.306168,16.340181
1710418317855,11.746,-25.8258,-0.66,230.4,5.029039,29,84,39.13,6588,26,25.2,825.308,46.306168,16.340181
1710418318193,10.957,133.4032,3.44,230.4,5.029039,29,84,38.78,6588,26,25.2,825.309,46.306168,16.340181
1710418318508,10.367,134.0912,3.44,230.4,5.029039,29,84,38.98,6587,26,25.2,825.31,46.306168,16.340181
1710418318823,9.604,-22.741798,-0.58,230.4,5.029039,29,84,39.21,6586,26,25.2,825.311,46.306168,16.340181
1710418319319,9.55,-47.16,-1.2,230.4,5.029039,29,84,39.3,6586,26,25.2,825.311,46.306168,16.340181
1710418319633,8.616,-24.721199,-0.63,230.4,5.029039,29,84,39.24,6586,26,25.2,825.313,46.306168,16.340181
1710418320015,9.359,284.54398,7.41,230.4,5.029039,28,84,38.4,6585,26,25.2,825.314,46.306168,16.340181
1710418320331,10.188,543.186,14.37,230.4,7.295837,28,84,37.8,6584,26,25.2,825.314,46.30601,16.340305
1710418320646,12.67,555.90643,14.84,230.4,7.295837,28,84,37.46,6582,26,25.2,825.316,46.30601,16.340305
1710418321300,12.673,565.63916,15.12,230.4,7.295837,28,84,37.41,6581,26,25.2,825.318,46.30601,16.340305
1710418321884,12.91,560.7736,15.01,230.4,7.295837,29,84,37.36,6578,26,25.2,825.319,46.30601,16.340305
1710418322267,13.835,560.7736,15.01,230.4,7.295837,29,84,37.36,6578,26,25.2,825.321,46.30601,16.340305
1710418322581,15.213,566.43506,15.19,230.4,7.295837,29,84,37.29,6574,26,25.2,825.322,46.30601,16.340305
1710418322922,16.054,573.65,15.4,230.4,7.295837,29,84,37.25,6571,26,25.2,825.325,46.30601,16.340305
1710418323280,15.985,575.9481,15.47,230.4,7.295837,29,84,37.23,6570,26,25.2,825.326,46.30601,16.340305
1710418323707,16.586,572.5974,15.38,230.4,7.295837,29,84,37.23,6569,26,25.2,825.327,46.30601,16.340305
1710418324133,17.77,577.344,15.52,230.4,7.295837,29,84,37.2,6567,26,25.2,825.329,46.30601,16.340305
1710418324471,18.288,576.8784,15.52,230.4,7.295837,29,84,37.17,6565,26,25.2,825.332,46.30601,16.340305
1710418324831,18.935,572.9438,15.41,230.4,7.295837,29,84,37.18,6562,26,25.2,825.333,46.30601,16.340305
1710418325145,19.571,566.3362,15.22,229.79999,10.480108,29,84,37.21,6562,26,25.2,825.336,46.30588,16.340427
1710418325509,19.571,566.3362,15.22,229.79999,10.480108,29,84,37.21,6562,26,25.2,825.336,46.30588,16.340427
1710418325822,19.741,547.6533,14.71,229.79999,10.480108,29,84,37.23,6562,26,25.2,825.34,46.30588,16.340427
1710418326180,19.874,536.0275,14.39,229.79999,10.480108,29,84,37.25,6560,26,25.2,825.341,46.30588,16.340427
1710418326541,20.732,523.8756,14.06,229.79999,10.480108,29,84,37.26,6559,26,25.2,825.344,46.30588,16.340427
1710418326923,20.524,515.7207,13.83,229.79999,10.480108,29,84,37.29,6556,26,25.2,825.345,46.30588,16.340427
1710418327283,21.437,514.878,13.8,229.79999,10.480108,29,84,37.31,6555,26,25.2,825.348,46.30588,16.340427
1710418327644,21.021,315.7164,8.37,229.79999,10.480108,29,84,37.72,6553,26,25.2,825.349,46.30588,16.340427
1710418328006,19.891,-25.6476,-0.66,229.79999,10.480108,29,84,38.86,6553,26,25.2,825.351,46.30588,16.340427
1710418328319,18.97,-94.9158,-2.43,229.79999,10.480108,29,84,39.06,6553,26,25.2,825.354,46.30588,16.340427
1710418328632,18.551,-85.3034,-2.18,229.79999,10.480108,29,84,39.13,6552,26,25.2,825.355,46.30588,16.340427
1710418328971,16.355,-85.3034,-2.18,229.79999,10.480108,29,84,39.13,6552,26,25.2,825.357,46.30588,16.340427
1710418329534,18.091,163.70099,4.23,229.79999,10.480108,30,84,38.7,6552,26,25.2,825.358,46.30588,16.340427
1710418329849,17.409,233.58531,6.11,229.79999,10.480108,29,83,38.23,6550,26,25.2,825.361,46.30588,16.340427
1710418330186,16.75,-25.581602,-0.66,229.79999,12.7252445,29,83,38.76,6550,26,24.9,825.362,46.3057,16.340548
1710418330546,15.866,-64.481995,-1.65,229.79999,12.7252445,29,83,39.08,6549,26,24.9,825.364,46.3057,16.340548
1710418330862,15.395,-19.52,-0.5,229.79999,12.7252445,29,83,39.04,6549,26,24.9,825.366,46.3057,16.340548
1710418331175,15.095,-31.6224,-0.81,229.79999,12.7252445,29,83,39.04,6549,26,24.9,825.367,46.3057,16.340548
1710418331492,15.196,-16.77,-0.43,229.79999,12.7252445,29,83,39,6548,26,24.9,825.368,46.3057,16.340548
1710418332009,14.846,36.5754,0.94,229.79999,12.7252445,29,83,38.91,6548,26,24.9,825.371,46.3057,16.340548
1710418332323,15.213,429.8602,11.33,229.79999,12.7252445,29,83,37.94,6548,26,24.9,825.372,46.3057,16.340548
1710418332909,15.277,425.32822,11.33,229.79999,12.7252445,30,83,37.54,6547,26,24.9,825.375,46.3057,16.340548
1710418333223,16.028,420.4083,11.19,229.79999,12.7252445,29,83,37.57,6544,26,24.9,825.376,46.3057,16.340548
1710418333538,15.675,494.3818,13.18,229.79999,12.7252445,29,83,37.51,6544,26,24.9,825.377,46.3057,16.340548
1710418333853,15.675,414.1032,10.99,229.79999,12.7252445,29,83,37.68,6542,26,24.9,825.377,46.3057,16.340548
1710418334191,15.092,-35.834,-0.92,229.79999,12.7252445,29,83,38.95,6541,26,24.9,825.38,46.3057,16.340548
1710418334552,14.268,-87.93,-2.25,229.79999,12.7252445,29,83,39.08,6540,26,24.9,825.381,46.3057,16.340548
1710418335182,11.653,-136.371,-3.47,222,13.491808,29,83,39.3,6540,26,24.9,825.382,46.305542,16.340708
1710418335699,13.624,-4.2966,-0.11,222,13.491808,29,83,39.06,6540,26,24.9,825.385,46.305542,16.340708
1710418336015,13.289,569.5188,15.24,222,13.491808,29,83,37.37,6538,26,24.9,825.386,46.305542,16.340708
1710418336352,13.959,568.2996,15.24,222,13.491808,29,83,37.29,6538,26,24.9,825.388,46.305542,16.340708
1710418336690,13.959,568.2996,15.24,222,13.491808,29,83,37.29,6538,26,24.9,825.388,46.305542,16.340708
1710418337026,15.335,563.7315,15.15,222,13.491808,30,83,37.21,6535,26,24.9,825.391,46.305542,16.340708
1710418337340,15.843,568.9196,15.31,222,13.491808,29,83,37.16,6533,26,24.9,825.392,46.305542,16.340708
1710418337859,16.308,568.9196,15.31,222,13.491808,30,83,37.16,6533,26,24.9,825.393,46.305542,16.340708
1710418338196,17.571,575.79205,15.52,222,13.491808,30,83,37.1,6530,26,24.9,825.396,46.305542,16.340708
1710418338715,18.444,580.08765,15.64,222,13.491808,30,83,37.09,6529,26,24.9,825.398,46.305542,16.340708
1710418339028,18.759,567.1061,15.29,222,13.491808,30,83,37.09,6525,26,24.9,825.4,46.305542,16.340708
1710418339455,18.759,548.0388,14.76,222,13.491808,30,83,37.13,6524,26,24.9,825.4,46.305542,16.340708
1710418339770,19.86,528.098,14.2,222,13.491808,30,83,37.19,6522,26,24.9,825.403,46.305542,16.340708
1710418340110,20.588,523.1726,14.06,222,13.471291,30,83,37.21,6522,26,24.9,825.406,46.30533,16.340902
1710418340582,21.432,516.2414,13.87,222,13.471291,30,83,37.22,6520,26,24.9,825.409,46.30533,16.340902
1710418340918,21.874,503.9925,13.53,222,13.471291,30,83,37.25,6518,26,24.9,825.41,46.30533,16.340902
1710418341505,22.333,498.5388,13.38,222,13.471291,30,83,37.26,6516,26,24.9,825.415,46.30533,16.340902
1710418341819,22.336,496.915,13.34,222,13.471291,30,83,37.25,6515,26,24.9,825.416,46.30533,16.340902
1710418342134,22.897,494.81277,13.28,222,13.471291,30,83,37.26,6513,26,24.9,825.418,46.30533,16.340902
1710418342471,23.275,498.0325,13.37,222,13.471291,30,83,37.25,6512,26,24.9,825.42,46.30533,16.340902
1710418342786,23.183,499.016,13.4,222,13.471291,30,83,37.24,6511,26,24.9,825.423,46.30533,16.340902
1710418343147,23.685,499.9989,13.43,222,13.471291,30,83,37.23,6509,26,24.9,825.424,46.30533,16.340902
1710418343507,24.298,493.5625,13.25,222,13.471291,30,83,37.25,6508,26,24.9,825.427,46.30533,16.340902
1710418343844,24.298,494.0421,13.27,222,13.471291,30,83,37.23,6508,26,24.9,825.427,46.30533,16.340902
1710418344180,24.454,457.7937,12.27,221.9,12.938512,30,83,37.31,6505,26,24.9,825.432,46.305256,16.340958
1710418344496,24.682,458.28455,12.27,221.9,12.938512,30,83,37.35,6504,26,24.9,825.433,46.305256,16.340958
1710418344833,24.937,397.5,10.6,221.9,12.938512,30,83,37.5,6503,26,24.9,825.436,46.305256,16.340958
1710418345172,24.916,397.818,10.6,221.9,18.262976,30,83,37.53,6502,26,24.9,825.438,46.305077,16.34109
1710418345529,25.018,394.21417,10.49,221.9,18.262976,30,83,37.58,6501,26,24.9,825.441,46.305077,16.34109
1710418345868,25.015,368.64276,9.82,221.9,18.262976,30,83,37.54,6500,26,24.9,825.442,46.305077,16.34109
1710418346251,25.096,368.64276,9.82,221.9,18.262976,30,83,37.54,6500,26,24.9,825.444,46.305077,16.34109
1710418346588,24.737,400.44513,10.67,221.9,18.262976,30,83,37.53,6498,26,24.9,825.449,46.305077,16.34109
1710418347174,24.815,407.67358,10.88,221.9,18.262976,30,83,37.47,6496,26,24.9,825.45,46.305077,16.34109
1710418347490,24.798,393.4799,10.49,221.9,18.262976,30,83,37.51,6496,26,24.9,825.455,46.305077,16.34109
1710418347805,24.85,409.6564,10.93,221.9,18.262976,30,83,37.48,6493,26,24.9,825.456,46.305077,16.34109
1710418348323,24.809,403.17722,10.76,221.9,18.262976,30,83,37.47,6493,26,24.9,825.458,46.305077,16.34109
1710418348636,25,385.53583,10.27,221.9,18.262976,30,83,37.54,6492,26,24.9,825.463,46.305077,16.34109
1710418348973,24.994,387.68488,10.33,221.9,18.262976,30,83,37.53,6490,26,24.9,825.464,46.305077,16.34109
1710418349334,25.029,385.1604,10.26,221.9,18.262976,30,83,37.54,6489,26,24.9,825.467,46.305077,16.34109
1710418349650,25.049,376.3512,10.02,221.9,18.262976,30,83,37.56,6488,26,24.9,825.469,46.305077,16.34109
1710418349985,25.122,382.25903,10.18,221.9,18.262976,30,83,37.55,6487,26,24.9,825.472,46.305077,16.34109
1710418350303,25.159,371.94296,9.9,221.9,21.54313,30,83,37.57,6486,26,24.9,825.473,46.30482,16.341291
1710418350638,25.194,373.1694,9.93,221.9,21.54313,30,83,37.58,6485,26,24.9,825.476,46.30482,16.341291
1710418350978,25.257,360.584,9.59,221.9,21.54313,30,83,37.6,6484,26,24.9,825.478,46.30482,16.341291
1710418351336,25.191,377.1024,10.04,221.9,21.54313,30,83,37.56,6483,26,24.9,825.481,46.30482,16.341291
1710418351651,25.113,367.9082,9.79,221.9,21.54313,30,83,37.58,6483,26,24.9,825.483,46.30482,16.341291
1710418351988,25.205,376.5516,10.02,221.9,21.54313,30,83,37.58,6480,26,24.9,825.486,46.30482,16.341291
1710418352349,25.139,354.568,9.43,221.9,21.54313,30,83,37.6,6480,26,24.9,825.487,46.30482,16.341291
1710418352663,24.908,378.8795,10.09,221.9,21.54313,30,83,37.55,6480,26,24.9,825.491,46.30482,16.341291
1710418353182,24.945,378.8795,10.09,221.9,21.54313,30,83,37.55,6480,26,24.9,825.492,46.30482,16.341291
1710418353723,25.136,371.64597,9.9,221.9,21.54313,30,83,37.54,6477,26,24.9,825.498,46.30482,16.341291
1710418354059,25.171,365.4588,9.73,221.9,21.54313,30,83,37.56,6477,26,24.9,825.5,46.30482,16.341291
1710418354397,25.009,365.4588,9.73,221.9,21.54313,30,83,37.56,6477,26,24.9,825.503,46.30482,16.341291
1710418354712,25.156,377.65244,10.06,221.9,21.54313,30,83,37.54,6475,26,24.9,825.504,46.30482,16.341291
1710418355028,25.211,367.71237,9.79,221.9,21.54313,30,83,37.56,6474,26,24.9,825.507,46.30482,16.341291
1710418355364,25.087,364.332,9.7,221.9,22.216715,30,82,37.56,6473,26,24.9,825.509,46.304565,16.34145
1710418355680,25.142,373.6225,9.95,221.9,22.216715,30,82,37.55,6472,26,24.6,825.512,46.304565,16.34145
1710418356265,25.044,371.36954,9.89,221.9,22.216715,30,82,37.55,6471,26,24.6,825.513,46.304565,16.34145
1710418356916,25.24,369.5904,9.84,221.9,22.216715,30,82,37.56,6470,26,24.6,825.518,46.304565,16.34145
1710418357276,25.139,364.332,9.7,221.9,22.216715,30,82,37.56,6467,26,24.6,825.523,46.304565,16.34145
1710418357819,25.176,364.332,9.7,221.9,22.216715,30,82,37.56,6467,26,24.6,825.524,46.304565,16.34145
1710418358178,25.046,371.17172,9.89,221.9,22.216715,30,82,37.53,6465,26,24.6,825.528,46.304565,16.34145
1710418358535,25.107,375.7754,10.01,221.9,22.216715,30,82,37.54,6464,26,24.6,825.531,46.304565,16.34145
1710418358896,25.41,370.42108,9.87,221.9,22.216715,30,82,37.53,6463,26,24.6,825.534,46.304565,16.34145
1710418359505,24.867,351.46652,9.35,221.9,22.216715,30,82,37.59,6463,26,24.6,825.536,46.304565,16.34145
1710418359909,25.09,351.46652,9.35,221.9,22.216715,30,82,37.59,6463,26,24.6,825.539,46.304565,16.34145
1710418360223,25.119,368.4464,9.82,221.9,22.336271,30,82,37.52,6459,26,24.6,825.544,46.304302,16.341602
1710418360539,25.191,365.4448,9.74,221.9,22.336271,30,82,37.52,6459,26,24.6,825.545,46.304302,16.341602
1710418360900,25.202,365.737,9.74,221.9,22.336271,30,82,37.55,6459,26,24.6,825.548,46.304302,16.341602
1710418361214,25.165,357.5712,9.52,221.9,22.336271,30,82,37.56,6456,26,24.6,825.55,46.304302,16.341602
1710418361529,25.174,360.75937,9.61,221.9,22.336271,30,82,37.54,6456,26,24.6,825.553,46.304302,16.341602
1710418361866,25.139,364.138,9.7,221.9,22.336271,30,82,37.54,6455,26,24.6,825.555,46.304302,16.341602
1710418362181,25.15,366.66812,9.77,221.9,22.336271,30,82,37.53,6454,26,24.6,825.556,46.304302,16.341602
1710418362544,25.153,366.66812,9.77,221.9,22.336271,30,82,37.53,6454,26,24.6,825.56,46.304302,16.341602
1710418362902,25.098,369.8486,9.86,221.9,22.336271,30,82,37.51,6452,26,24.6,825.562,46.304302,16.341602
1710418363217,25.035,371.349,9.9,221.9,22.336271,30,82,37.51,6451,26,24.6,825.565,46.304302,16.341602
1710418363553,25.029,386.21262,10.31,221.9,22.336271,30,82,37.46,6451,26,24.6,825.566,46.304302,16.341602
1710418363870,25.02,382.4666,10.21,221.9,22.336271,30,82,37.46,6448,26,24.6,825.569,46.304302,16.341602
1710418364205,25.009,380.422,10.15,221.9,22.336271,30,82,37.48,6447,26,24.6,825.571,46.304302,16.341602
1710418364545,25.012,376.9482,10.06,221.9,22.336271,30,82,37.47,6446,26,24.6,825.574,46.304302,16.341602
1710418364904,25.018,382.84122,10.22,221.9,22.336271,30,82,37.46,6445,26,24.6,825.576,46.304302,16.341602
1710418365265,24.994,387.1684,10.33,219,22.60947,30,82,37.48,6444,26,24.6,825.579,46.304024,16.34177
1710418365578,24.885,376.47302,10.05,219,22.60947,30,82,37.46,6443,26,24.6,825.58,46.304024,16.34177
1710418365916,24.668,393.38928,10.51,219,22.60947,30,82,37.43,6442,26,24.6,825.583,46.304024,16.34177
1710418366254,24.63,428.40448,11.47,219,22.60947,30,82,37.35,6441,26,24.6,825.585,46.304024,16.34177
1710418366592,24.847,402.4749,10.77,219,22.60947,30,82,37.37,6440,26,24.6,825.588,46.304024,16.34177
1710418366953,24.83,398.4708,10.66,219,22.60947,30,82,37.38,6439,26,24.6,825.59,46.304024,16.34177
1710418367268,24.812,409.09198,10.95,219,22.60947,30,82,37.36,6438,26,24.6,825.591,46.304024,16.34177
1710418367581,23.425,259.02362,6.82,219,22.60947,30,82,37.98,6437,26,24.6,825.594,46.304024,16.34177
1710418368033,23.223,259.02362,6.82,219,22.60947,30,82,37.98,6437,26,24.6,825.598,46.304024,16.34177
1710418368347,23.055,-46.176003,-1.2,219,22.60947,30,82,38.48,6436,26,24.6,825.599,46.304024,16.34177
1710418368662,23.318,326.85898,8.7,219,22.60947,30,82,37.57,6436,26,24.6,825.602,46.304024,16.34177
1710418368976,23.729,496.5912,13.36,219,22.60947,30,82,37.17,6436,26,24.6,825.603,46.304024,16.34177
1710418369517,23.558,494.7048,13.32,219,22.60947,30,82,37.14,6435,26,24.6,825.605,46.304024,16.34177
1710418369875,23.937,494.543,13.33,219,22.60947,30,82,37.1,6432,26,24.6,825.609,46.304024,16.34177
1710418370191,23.989,494.6763,13.33,219,22.797564,30,82,37.11,6432,26,24.6,825.611,46.303734,16.341923
1710418370552,24.24,492.44974,13.27,219,22.797564,30,82,37.11,6430,26,24.6,825.614,46.303734,16.341923
1710418370890,24.362,483.67358,13.03,219,22.797564,30,82,37.12,6429,26,24.6,825.616,46.303734,16.341923
1710418371249,24.344,463.3852,12.47,219,22.797564,30,82,37.16,6428,26,24.6,825.618,46.303734,16.341923
1710418371586,24.795,466.1118,12.54,219,22.797564,30,82,37.17,6427,26,24.6,825.621,46.303734,16.341923
1710418371923,24.781,405.7771,10.87,219,22.797564,30,82,37.33,6425,26,24.6,825.623,46.303734,16.341923
1710418372240,24.83,405.7771,10.87,219,22.797564,30,82,37.33,6425,26,24.6,825.626,46.303734,16.341923
1710418372713,25.509,412.38602,11.05,219,22.797564,30,82,37.32,6424,26,24.6,825.629,46.303734,16.341923
1710418373162,25.509,426.11044,11.43,219,22.797564,30,82,37.28,6424,26,24.6,825.629,46.303734,16.341923
1710418373478,25.153,325.754,8.71,219,22.797564,30,82,37.4,6421,26,24.6,825.634,46.303734,16.341923
1710418373791,25.168,374.1,10,219,22.797564,30,82,37.41,6420,26,24.6,825.636,46.303734,16.341923
1710418374107,24.902,379.30548,10.15,219,22.797564,30,82,37.37,6420,26,24.6,825.639,46.303734,16.341923
1710418374444,24.925,398.3111,10.67,219,22.797564,30,82,37.33,6419,26,24.6,825.64,46.303734,16.341923
1710418374782,25.127,408.0169,10.93,219,22.797564,30,82,37.33,6418,26,24.6,825.643,46.303734,16.341923
1710418375142,25.295,360.64352,9.63,219,22.63625,30,82,37.45,6417,26,24.6,825.645,46.303474,16.342081
1710418375502,24.847,360.64352,9.63,219,22.63625,30,82,37.45,6417,26,24.6,825.648,46.303474,16.342081
1710418376086,25.058,392.7,10.5,219,22.63625,30,82,37.4,6416,26,24.6,825.65,46.303474,16.342081
1710418376423,24.734,395.53653,10.59,219,22.63625,30,82,37.35,6413,26,24.6,825.655,46.303474,16.342081
1710418376739,24.844,410.03687,10.99,219,22.63625,30,82,37.31,6412,26,24.6,825.656,46.303474,16.342081
1710418377100,24.856,410.03687,10.99,219,22.63625,30,82,37.31,6412,26,24.6,825.659,46.303474,16.342081
1710418377459,24.864,402.0441,10.77,219,22.63625,30,82,37.33,6412,26,24.6,825.662,46.303474,16.342081
1710418378068,24.798,398.364,10.68,219,22.63625,30,82,37.3,6409,26,24.6,825.663,46.303474,16.342081
1710418378383,24.853,396.8179,10.63,219,22.63625,30,82,37.33,6407,26,24.6,825.668,46.303474,16.342081
1710418378741,24.873,403.69418,10.82,219,22.63625,30,82,37.31,6405,26,24.6,825.67,46.303474,16.342081
1710418379081,24.812,402.948,10.8,219,22.63625,30,82,37.31,6405,26,24.6,825.673,46.303474,16.342081
1710418379395,24.89,403.05603,10.8,219,22.63625,30,82,37.32,6404,26,24.6,825.674,46.303474,16.342081
1710418379708,25.139,399.69717,10.71,219,22.63625,30,82,37.32,6402,26,24.6,825.677,46.303474,16.342081
1710418380046,24.801,396.01602,10.6,219,22.679142,30,82,37.36,6401,26,24.6,825.679,46.303276,16.342363
1710418380428,24.966,385.5156,10.33,219,22.679142,30,82,37.32,6401,26,24.6,825.682,46.303276,16.342363
1710418380766,25.087,398.15097,10.66,219,22.679142,30,82,37.35,6400,26,24.6,825.684,46.303276,16.342363
1710418381126,25.246,360.25833,9.63,219,22.679142,30,82,37.41,6399,26,24.6,825.687,46.303276,16.342363
1710418381441,24.913,366.422,9.8,219,22.679142,30,82,37.39,6399,26,24.6,825.688,46.303276,16.342363
1710418381801,25.023,379.20398,10.15,219,22.679142,30,82,37.36,6397,26,24.6,825.691,46.303276,16.342363
1710418382163,24.916,379.30548,10.15,219,22.679142,30,82,37.37,6397,26,24.6,825.694,46.303276,16.342363
1710418382476,24.957,386.3655,10.35,219,22.679142,30,81,37.33,6395,26,24.6,825.696,46.303276,16.342363
1710418382815,24.925,394.31042,10.56,219,22.679142,30,81,37.34,6395,26,24.3,825.699,46.303276,16.342363
1710418383151,24.85,371.95477,9.94,219,22.679142,30,81,37.42,6393,26,24.3,825.701,46.303276,16.342363
1710418383466,24.35,242.0532,6.39,219,22.679142,30,81,37.88,6393,26,24.3,825.704,46.303276,16.342363
1710418383804,23.272,-130.5201,-3.37,219,22.679142,29,81,38.73,6393,26,24.3,825.705,46.303276,16.342363
1710418384120,23.359,-130.3516,-3.37,219,22.679142,30,81,38.68,6393,26,24.3,825.708,46.303276,16.342363
1710418384432,23.659,364.32333,9.77,219,22.679142,30,81,37.29,6392,26,24.3,825.709,46.303276,16.342363
1710418384953,23.844,497.77917,13.41,219,22.679142,29,81,37.12,6392,26,24.3,825.711,46.303276,16.342363
1710418385268,24.102,492.765,13.3,218.59999,22.71811,29,81,37.05,6390,26,24.3,825.715,46.30309,16.34265
1710418385627,24.633,461.0304,12.42,218.59999,22.71811,29,81,37.12,6389,26,24.3,825.717,46.30309,16.34265
1710418385941,24.324,426.31198,11.46,218.59999,22.71811,29,81,37.2,6389,26,24.3,825.72,46.30309,16.34265
1710418386279,23.24,489.45596,13.2,218.59999,22.71811,29,81,37.08,6387,26,24.3,825.721,46.30309,16.34265
1710418386595,23.05,500.74527,13.53,218.59999,22.71811,29,81,37.01,6386,26,24.3,825.724,46.30309,16.34265
1710418386932,23.154,495.06,13.38,218.59999,22.71811,29,81,37,6385,26,24.3,825.726,46.30309,16.34265
1710418387271,23.622,497.28,13.44,218.59999,22.71811,29,81,37,6384,26,24.3,825.728,46.30309,16.34265
1710418387607,23.342,485.87903,13.1,218.59999,22.71811,30,81,37.09,6382,26,24.3,825.731,46.30309,16.34265
1710418387966,23.934,482.95,13,218.59999,22.71811,29,81,37.15,6381,26,24.3,825.733,46.30309,16.34265
1710418388373,23.934,460.65582,12.43,218.59999,22.71811,29,81,37.06,6381,26,24.3,825.733,46.30309,16.34265
1710418388732,23.726,491.1775,13.25,218.59999,22.71811,29,81,37.07,6380,26,24.3,825.737,46.30309,16.34265
1710418389091,23.18,125.7109,3.29,218.59999,22.71811,29,81,38.21,6379,26,24.3,825.74,46.30309,16.34265
1710418389429,23.839,-72.267204,-1.88,218.59999,22.71811,29,81,38.44,6378,26,24.3,825.743,46.30309,16.34265
1710418390016,23.94,252.5005,6.65,218.59999,22.71811,30,81,37.97,6378,26,24.3,825.744,46.30309,16.34265
1710418390354,23.544,464.7324,12.54,218.59999,21.125927,30,81,37.06,6376,26,24.3,825.747,46.302895,16.342894
1710418390735,24.029,488.53198,13.2,218.59999,21.125927,30,81,37.01,6375,26,24.3,825.749,46.302895,16.342894
1710418391072,21.998,124.215,3.25,218.59999,21.125927,29,81,38.22,6374,26,24.3,825.753,46.302895,16.342894
1710418391614,21.371,124.215,3.25,218.59999,21.125927,29,81,38.22,6374,26,24.3,825.754,46.302895,16.342894
1710418391928,19.715,-104.2913,-2.69,218.59999,21.125927,29,81,38.77,6373,26,24.3,825.758,46.302895,16.342894
1710418392241,19.438,-96.975,-2.5,218.59999,21.125927,29,81,38.79,6373,26,24.3,825.76,46.302895,16.342894
1710418392782,18.695,-94.259705,-2.43,218.59999,21.125927,29,81,38.79,6373,26,24.3,825.763,46.302895,16.342894
1710418393096,17.369,-88.464,-2.28,218.59999,21.125927,29,81,38.8,6373,26,24.3,825.764,46.302895,16.342894
1710418393435,17.213,-84.19601,-2.17,218.59999,21.125927,29,81,38.8,6374,26,24.3,825.765,46.302895,16.342894
1710418393795,16.805,145.2719,3.83,218.59999,21.125927,29,81,37.93,6374,26,24.3,825.767,46.302895,16.342894
1710418394110,18.259,507.3147,13.59,218.59999,21.125927,29,81,37.33,6374,26,24.3,825.769,46.302895,16.342894
1710418394423,18.126,568.8438,15.42,218.59999,21.125927,29,81,36.89,6372,26,24.3,825.77,46.302895,16.342894
1710418394761,18.582,568.0126,15.41,218.59999,21.125927,29,81,36.86,6371,26,24.3,825.772,46.302895,16.342894
1710418395122,18.686,562.115,15.25,218.59999,18.436226,29,81,36.86,6370,26,24.3,825.774,46.30273,16.343126
1710418395436,18.473,319.4621,8.59,218.59999,18.436226,29,81,37.19,6369,26,24.3,825.775,46.30273,16.343126
1710418395797,18.14,324.61612,8.59,218.59999,18.436226,29,81,37.79,6369,26,24.3,825.778,46.30273,16.343126
1710418396112,18.369,147.0809,3.89,218.59999,18.436226,29,81,37.81,6368,26,24.3,825.779,46.30273,16.343126
1710418396428,18.634,377.1765,10.05,218.59999,18.436226,30,81,37.53,6368,26,24.3,825.781,46.30273,16.343126
1710418396900,19.305,352.03,9.4,218.59999,18.436226,29,81,37.45,6367,26,24.3,825.783,46.30273,16.343126
1710418397237,19.039,530.17114,14.36,218.59999,18.436226,29,81,36.92,6365,26,24.3,825.785,46.30273,16.343126
1710418397687,19.481,530.17114,14.36,218.59999,18.436226,29,81,36.92,6365,26,24.3,825.786,46.30273,16.343126
1710418398025,21.05,516.1416,13.98,218.59999,18.436226,29,81,36.92,6362,26,24.3,825.79,46.30273,16.343126
1710418398384,20.888,506.7216,13.71,218.59999,18.436226,29,81,36.96,6361,26,24.3,825.791,46.30273,16.343126
1710418398902,20.712,507.55557,13.74,218.59999,18.436226,30,81,36.94,6361,26,24.3,825.795,46.30273,16.343126
1710418399285,20.712,511.01852,13.83,218.59999,18.436226,30,81,36.95,6359,27,24.3,825.795,46.30273,16.343126
1710418399622,19.452,-41.4504,-1.08,218.59999,18.436226,30,81,38.38,6357,27,24.3,825.798,46.30273,16.343126
1710418399983,19.663,57.465,1.5,218.59999,18.436226,30,81,38.31,6357,27,24.3,825.8,46.30273,16.343126
1710418400342,20.36,206.91,5.5,218.59999,17.10863,30,81,37.62,6357,27,24.3,825.802,46.302586,16.343351
1710418400702,20.108,507.7621,13.69,218.59999,17.10863,30,81,37.09,6356,27,24.3,825.805,46.302586,16.343351
1710418401016,20.539,507.3235,13.73,218.59999,17.10863,30,81,36.95,6354,27,24.3,825.806,46.302586,16.343351
1710418401331,21.694,497.2465,13.45,218.59999,17.10863,30,81,36.97,6353,27,24.3,825.808,46.302586,16.343351
1710418401669,22.044,493.54953,13.35,218.59999,17.10863,30,81,36.97,6353,27,24.3,825.809,46.302586,16.343351
