Milliseconds since Epoch,Speed,Watt,Ampere,Altitude,GPS Speed,Vehicle Body Temperature ,Battery Percentage,Battery Voltage,Battery Capacity,Battery Temperature,Remaining Mileage,Total Mileage,Latitude,Longitude
1708074010559,25.009,371.93097,9.95,217.59999,22.670961,24,81,37.38,6393,23,24.3,817.999,46.28305,16.348938
1708074010875,25.116,389.35193,10.43,217.59999,22.670961,24,81,37.33,6390,23,24.3,818.001,46.28305,16.348938
1708074011189,24.98,389.35193,10.43,217.59999,22.942047,24,81,37.33,6389,23,24.3,818.004,46.283337,16.348799
1708074011503,24.948,398.15042,10.68,217.59999,22.942047,24,81,37.28,6388,23,24.3,818.005,46.283337,16.348799
1708074011819,24.913,390.9623,10.49,217.59999,22.942047,24,81,37.27,6387,23,24.3,818.007,46.283337,16.348799
1708074012155,25.113,377.95032,10.13,217.59999,22.942047,24,81,37.31,6386,23,24.3,818.01,46.283337,16.348799
1708074012561,25.075,377.95032,10.13,217.59999,22.942047,24,81,37.31,6386,23,24.3,818.013,46.283337,16.348799
1708074013145,25.064,375.9131,10.07,217.59999,22.942047,24,81,37.33,6384,23,24.3,818.015,46.283337,16.348799
1708074013799,25.145,371.25897,9.94,217.59999,22.942047,24,81,37.35,6383,23,24.3,818.019,46.283337,16.348799
1708074014112,24.752,371.3584,9.94,217.59999,22.942047,24,81,37.36,6381,23,24.3,818.024,46.283337,16.348799
1708074014450,25.179,408.654,10.95,217.59999,22.942047,24,81,37.32,6379,23,24.3,818.026,46.283337,16.348799
1708074014766,25.098,360.80096,9.66,217.59999,22.942047,24,81,37.35,6379,23,24.3,818.029,46.283337,16.348799
1708074015103,25.078,377.6784,10.12,217.59999,22.942047,24,81,37.32,6378,23,24.3,818.03,46.283337,16.348799
1708074015442,25.018,377.6784,10.12,217.59999,22.942047,24,81,37.32,6377,23,24.3,818.033,46.283337,16.348799
1708074015779,24.974,377.6784,10.12,217.59999,22.942047,24,81,37.32,6377,23,24.3,818.036,46.283337,16.348799
1708074016387,25.188,390.15802,10.46,216.9,22.955769,24,81,37.3,6376,23,24.3,818.037,46.28361,16.348646
1708074016723,24.939,393.09302,10.55,216.9,22.955769,24,81,37.26,6373,23,24.3,818.042,46.28361,16.348646
1708074017085,24.939,393.09302,10.55,216.9,22.955769,24,81,37.26,6373,23,24.3,818.042,46.28361,16.348646
1708074017444,25.02,395.595,10.62,216.9,22.955769,24,81,37.25,6372,23,24.3,818.047,46.28361,16.348646
1708074017803,24.992,392.82578,10.54,216.9,22.955769,24,81,37.27,6371,23,24.3,818.049,46.28361,16.348646
1708074018162,25.2,354.54642,9.49,216.9,22.955769,24,81,37.36,6369,23,24.3,818.051,46.28361,16.348646
1708074018523,24.653,363.23642,9.72,216.9,22.955769,24,81,37.37,6369,23,24.3,818.055,46.28361,16.348646
1708074018884,24.653,363.23642,9.72,216.9,22.955769,24,81,37.37,6369,23,24.3,818.055,46.28361,16.348646
1708074019198,24.841,396.1801,10.63,216.9,22.955769,24,81,37.27,6363,23,24.3,818.059,46.28361,16.348646
1708074019535,24.827,411.06,11.05,216.9,22.955769,24,81,37.2,6362,23,24.3,818.061,46.28361,16.348646
1708074019851,24.833,414.2966,11.14,216.9,22.955769,24,81,37.19,6360,23,24.3,818.064,46.28361,16.348646
1708074020233,24.833,414.2966,11.14,216.9,22.679789,24,81,37.19,6360,23,24.3,818.064,46.28382,16.34851
1708074020571,24.815,408.9379,10.99,216.9,22.679789,24,81,37.21,6359,23,24.3,818.069,46.28382,16.34851
1708074020885,24.801,410.83902,11.05,216.9,22.679789,24,81,37.18,6358,23,24.3,818.07,46.28382,16.34851
1708074021471,24.864,413.70212,11.13,216.9,22.679789,24,81,37.17,6357,23,24.3,818.072,46.28382,16.34851
1708074021807,24.844,404.73602,10.88,216.9,22.679789,24,81,37.2,6355,23,24.3,818.077,46.28382,16.34851
1708074022146,24.856,405.6338,10.91,216.9,22.679789,24,81,37.18,6354,23,24.3,818.078,46.28382,16.34851
1708074022504,24.905,406.1148,10.92,216.9,22.679789,24,81,37.19,6353,23,24.3,818.081,46.28382,16.34851
1708074022867,24.893,401.388,10.79,216.9,22.679789,24,81,37.2,6352,23,24.3,818.085,46.28382,16.34851
1708074023180,24.867,406.00558,10.92,216.9,22.679789,24,81,37.18,6351,23,24.3,818.086,46.28382,16.34851
1708074023517,24.861,406.00558,10.92,216.9,22.679789,24,81,37.18,6350,23,24.3,818.088,46.28382,16.34851
1708074023877,24.928,407.9743,10.97,216.9,22.679789,24,81,37.19,6348,23,24.3,818.091,46.28382,16.34851
1708074024192,24.882,399.63538,10.74,216.9,22.679789,24,81,37.21,6348,23,24.3,818.093,46.28382,16.34851
1708074024529,24.084,366.659,9.83,216.9,22.679789,24,81,37.3,6348,23,24.3,818.096,46.28382,16.34851
1708074024867,24.913,388.78558,10.44,216.9,22.679789,24,81,37.24,6347,23,24.3,818.097,46.28382,16.34851
1708074025181,24.512,452.9954,12.22,216.9,22.619328,24,81,37.07,6345,23,24.3,818.1,46.284077,16.348366
1708074025497,24.558,458.5539,12.39,216.9,22.619328,24,81,37.01,6344,23,24.3,818.102,46.284077,16.348366
1708074025834,24.919,430.8915,11.63,216.9,22.619328,24,81,37.05,6344,23,24.3,818.105,46.284077,16.348366
1708074026149,24.98,415.2252,11.18,216.9,22.619328,24,81,37.14,6343,23,24.3,818.107,46.284077,16.348366
1708074026465,24.448,401.112,10.8,216.9,22.619328,24,81,37.14,6342,23,24.3,818.11,46.284077,16.348366
1708074026802,24.451,443.9788,11.98,216.9,22.619328,24,81,37.06,6341,23,24.3,818.111,46.284077,16.348366
1708074027117,24.596,452.26224,12.22,216.9,22.619328,24,81,37.01,6340,23,24.3,818.113,46.284077,16.348366
1708074027771,24.72,451.03,12.19,216.9,22.619328,24,81,37,6339,23,24.3,818.116,46.284077,16.348366
1708074028107,24.705,436.07852,11.77,216.9,22.619328,24,81,37.05,6337,23,24.3,818.121,46.284077,16.348366
1708074028445,24.694,438.43518,11.84,216.9,22.619328,24,81,37.03,6336,23,24.3,818.122,46.284077,16.348366
1708074028759,24.818,438.5536,11.84,216.9,22.619328,24,81,37.04,6335,23,24.3,818.125,46.284077,16.348366
1708074029098,24.89,415.2609,11.19,216.9,22.619328,24,81,37.11,6328,23,24.3,818.127,46.284077,16.348366
1708074029434,24.992,397.505,10.7,216.9,22.619328,24,81,37.15,6327,23,24.3,818.13,46.284077,16.348366
1708074029795,25,389.2746,10.47,216.9,22.619328,24,81,37.18,6326,23,24.3,818.131,46.284077,16.348366
1708074030132,25.038,388.26358,10.44,216.9,22.7483,24,81,37.19,6325,23,24.3,818.134,46.284348,16.348211
1708074030447,24.997,388.36798,10.44,216.9,22.7483,24,81,37.2,6324,23,24.3,818.136,46.284348,16.348211
1708074030877,25.148,388.36798,10.44,216.9,22.7483,24,81,37.2,6324,23,24.3,818.137,46.284348,16.348211
1708074031192,25.11,388.36798,10.44,216.9,22.7483,24,81,37.2,6324,23,24.3,818.142,46.284348,16.348211
1708074031529,25.133,380.86288,10.23,216.9,22.7483,24,81,37.23,6321,23,24.3,818.144,46.284348,16.348211
1708074031844,25.2,368.5014,9.89,216.9,22.7483,24,81,37.26,6320,23,24.3,818.147,46.284348,16.348211
1708074032204,25.231,352.6688,9.46,216.9,22.7483,24,81,37.28,6319,23,24.3,818.148,46.284348,16.348211
1708074032678,25.041,352.6688,9.46,216.9,22.7483,24,81,37.28,6319,23,24.3,818.15,46.284348,16.348211
1708074033014,25.139,389.6934,10.47,216.9,22.7483,24,80,37.22,6317,23,24,818.155,46.284348,16.348211
1708074033350,25.176,371.10962,9.96,216.9,22.7483,24,80,37.26,6316,23,24,818.156,46.284348,16.348211
1708074033665,25.075,370.36438,9.94,217.7,22.307209,24,80,37.26,6315,23,24,818.159,46.28445,16.348152
1708074034048,25.075,364.7754,9.79,217.7,22.307209,24,80,37.26,6315,23,24,818.159,46.28445,16.348152
1708074034408,25.026,381.9413,10.27,217.7,22.307209,24,80,37.19,6314,23,24,818.164,46.28445,16.348152
1708074034748,25.064,385.02,10.35,217.7,22.307209,24,80,37.2,6313,23,24,818.166,46.28445,16.348152
1708074035105,25.165,382.24942,10.27,217.7,22.643076,24,80,37.22,6311,23,24,818.169,46.28461,16.348051
1708074035443,25.107,378.4257,10.17,217.7,22.643076,24,80,37.21,6311,23,24,818.171,46.28461,16.348051
1708074035803,25.344,373.04462,10.02,217.7,22.643076,24,80,37.23,6310,23,24,818.174,46.28461,16.348051
1708074036367,25.124,380.0162,10.21,217.7,22.643076,24,80,37.22,6310,23,24,818.176,46.28461,16.348051
1708074036702,25.133,366.4416,9.84,217.7,22.643076,24,80,37.24,6307,23,24,818.18,46.28461,16.348051
1708074037064,25.087,369.4208,9.92,217.7,22.643076,24,80,37.24,6307,23,24,818.182,46.28461,16.348051
1708074037423,25.075,368.3036,9.89,217.7,22.643076,24,80,37.24,6305,23,24,818.185,46.28461,16.348051
1708074037738,25.072,373.04462,10.02,217.7,22.643076,24,80,37.23,6305,23,24,818.187,46.28461,16.348051
1708074038076,24.939,399.8416,10.76,217.7,22.643076,24,80,37.16,6303,23,24,818.19,46.28461,16.348051
1708074038413,24.974,392.78116,10.57,217.7,22.643076,24,80,37.16,6303,23,24,818.191,46.28461,16.348051
1708074038749,24.925,399.734,10.76,217.7,22.643076,24,80,37.15,6303,23,24,818.194,46.28461,16.348051
1708074039111,24.968,393.9493,10.61,217.7,22.643076,24,80,37.13,6294,23,24,818.196,46.28461,16.348051
1708074039470,25.067,385.82462,10.38,217.7,22.643076,24,80,37.17,6292,23,24,818.199,46.28461,16.348051
1708074039833,25.072,385.9284,10.38,217.7,22.643076,24,80,37.18,6292,23,24,818.201,46.28461,16.348051
1708074040259,25.096,375.34802,10.09,217.7,22.251795,24,80,37.2,6291,23,24,818.203,46.28487,16.34788
1708074040688,25.543,375.34802,10.09,217.7,22.251795,24,80,37.2,6291,23,24,818.206,46.28487,16.34788
1708074041136,25.072,375.34802,10.09,217.7,22.251795,24,80,37.2,6291,23,24,818.211,46.28487,16.34788
1708074041474,24.876,400.7406,10.79,217.7,22.251795,24,80,37.14,6287,23,24,818.214,46.28487,16.34788
1708074041811,24.876,409.69443,11.04,217.7,22.251795,24,80,37.11,6287,23,24,818.214,46.28487,16.34788
1708074042127,24.939,416.925,11.25,217.7,22.251795,24,80,37.06,6286,24,24,818.218,46.28487,16.34788
1708074042440,24.913,399.41122,10.76,217.7,22.251795,24,80,37.12,6285,24,24,818.22,46.28487,16.34788
1708074042756,24.83,404.8701,10.91,217.7,22.251795,24,80,37.11,6283,24,24,818.223,46.28487,16.34788
1708074043071,24.864,404.019,10.89,217.7,22.251795,24,80,37.1,6282,24,24,818.224,46.28487,16.34788
1708074043409,24.844,404.019,10.89,217.7,22.251795,24,80,37.1,6282,24,24,818.227,46.28487,16.34788
1708074043770,24.844,404.019,10.89,217.7,22.251795,24,80,37.1,6282,24,24,818.227,46.28487,16.34788
1708074044083,24.544,418.0368,11.28,217.7,22.251795,24,80,37.06,6280,24,24,818.232,46.28487,16.34788
1708074044397,24.61,444.8694,12.03,217.7,22.251795,24,80,36.98,6279,24,24,818.233,46.28487,16.34788
1708074044713,24.685,436.364,11.8,217.7,22.251795,24,80,36.98,6278,24,24,818.235,46.28487,16.34788
1708074045050,24.781,432.9,11.7,217.7,22.264488,24,80,37,6277,24,24,818.238,46.285122,16.347744
1708074045366,24.804,418.32602,11.3,217.7,22.264488,24,80,37.02,6276,24,24,818.241,46.285122,16.347744
1708074045680,24.807,416.7,11.25,217.7,22.264488,24,80,37.04,6275,24,24,818.242,46.285122,16.347744
1708074046019,24.867,416.925,11.25,217.7,22.264488,24,80,37.06,6274,24,24,818.244,46.285122,16.347744
1708074046672,24.873,401.09738,10.82,217.7,22.264488,24,80,37.07,6274,24,24,818.247,46.285122,16.347744
1708074046986,24.986,401.09738,10.82,217.7,22.264488,24,80,37.07,6274,24,24,818.252,46.285122,16.347744
1708074047324,24.986,401.09738,10.82,217.7,22.264488,24,80,37.07,6274,24,24,818.252,46.285122,16.347744
1708074047637,25.07,376.3295,10.13,217.7,22.264488,24,80,37.15,6270,24,24,818.256,46.285122,16.347744
1708074047953,25.049,385.8846,10.39,217.7,22.264488,24,80,37.14,6269,24,24,818.258,46.285122,16.347744
1708074048314,25.023,385.5132,10.38,217.7,22.264488,24,80,37.14,6268,24,24,818.261,46.285122,16.347744
1708074048675,25.023,385.5132,10.38,217.7,22.264488,24,80,37.14,6268,24,24,818.261,46.285122,16.347744
1708074048988,25.07,365.3811,9.83,217.7,22.264488,24,80,37.17,6266,24,24,818.266,46.285122,16.347744
1708074049326,25.012,377.34238,10.16,217.7,22.264488,24,80,37.14,6255,24,24,818.268,46.285122,16.347744
1708074049664,24.899,391.8816,10.56,217.7,22.264488,24,80,37.11,6254,24,24,818.269,46.285122,16.347744
1708074050048,24.963,391.8816,10.56,217.7,22.264488,24,80,37.11,6254,24,24,818.271,46.285122,16.347744
1708074050361,25.214,380.416,10.24,217.7,21.387304,24,80,37.15,6252,24,24,818.275,46.285378,16.347597
1708074050675,25.09,374.20117,10.07,217.7,21.387304,24,80,37.16,6251,24,24,818.277,46.285378,16.347597
1708074050992,25.139,373.458,10.05,217.7,21.387304,24,80,37.16,6251,24,24,818.28,46.285378,16.347597
1708074051305,25.061,370.3855,9.97,217.7,21.387304,24,80,37.15,6249,24,24,818.281,46.285378,16.347597
1708074051825,25.211,387.63718,10.44,217.7,21.387304,24,80,37.13,6249,24,24,818.285,46.285378,16.347597
1708074052137,25.171,381.4668,10.26,217.7,21.387304,24,80,37.18,6247,24,24,818.287,46.285378,16.347597
1708074052680,24.994,381.4668,10.26,217.7,21.387304,24,80,37.18,6247,24,24,818.289,46.285378,16.347597
1708074052993,24.902,391.5105,10.55,217.7,21.387304,24,80,37.11,6245,24,24,818.294,46.285378,16.347597
1708074053306,24.853,409.03198,11.04,217.7,21.387304,24,80,37.05,6244,24,24,818.295,46.285378,16.347597
1708074053623,24.957,410.62482,11.08,217.7,21.387304,24,80,37.06,6243,24,24,818.297,46.285378,16.347597
1708074054232,24.992,396.649,10.7,217.7,21.387304,24,80,37.07,6242,24,24,818.3,46.285378,16.347597
1708074054546,24.951,405.327,10.94,217.7,21.387304,24,80,37.05,6240,24,24,818.304,46.285378,16.347597
1708074054861,24.861,416.07147,11.23,215.29999,18.578026,24,80,37.05,6240,24,24,818.306,46.2855,16.347528
1708074055177,25.018,402.101,10.85,215.29999,21.649258,24,79,37.06,6239,24,23.7,818.309,46.285652,16.347445
1708074055491,25.064,387.7995,10.45,215.29999,21.649258,24,79,37.11,6237,24,23.7,818.31,46.285652,16.347445
1708074055827,25.413,377.61212,10.17,215.29999,21.649258,24,79,37.13,6236,24,23.7,818.313,46.285652,16.347445
1708074056145,25.431,352.93307,9.49,215.29999,21.649258,24,79,37.19,6236,24,23.7,818.314,46.285652,16.347445
1708074056482,25.081,352.93307,9.49,215.29999,21.649258,24,79,37.19,6236,24,23.7,818.318,46.285652,16.347445
1708074056796,25.133,379.4686,10.22,215.29999,21.649258,24,79,37.13,6234,24,23.7,818.319,46.285652,16.347445
1708074057134,25.127,373.72903,10.06,215.29999,21.649258,24,79,37.15,6234,24,23.7,818.321,46.285652,16.347445
1708074057494,25.09,375.3843,10.11,215.29999,21.649258,24,79,37.13,6232,24,23.7,818.324,46.285652,16.347445
1708074057832,25.072,378.9952,10.21,215.29999,21.649258,24,79,37.12,6232,24,23.7,818.326,46.285652,16.347445
1708074058191,25.231,369.27097,9.94,215.29999,21.649258,24,79,37.15,6230,24,23.7,818.329,46.285652,16.347445
1708074058527,25.237,363.8943,9.79,215.29999,21.649258,24,79,37.17,6230,24,23.7,818.331,46.285652,16.347445
1708074058888,25.194,367.98297,9.9,215.29999,21.649258,24,79,37.17,6223,24,23.7,818.334,46.285652,16.347445
1708074059248,25.093,370.4852,9.97,215.29999,21.649258,24,79,37.16,6222,24,23.7,818.336,46.285652,16.347445
1708074059609,25.049,380.0064,10.24,215.29999,21.649258,24,79,37.11,6221,24,23.7,818.339,46.285652,16.347445
1708074059946,25.084,371.9424,10.02,215.29999,21.649258,24,79,37.12,6220,24,23.7,818.341,46.285652,16.347445
1708074060304,25.202,360.92072,9.71,215.29999,22.914005,24,79,37.17,6219,24,23.7,818.344,46.28595,16.347265
1708074060688,25.327,356.74802,9.59,215.29999,22.914005,24,79,37.2,6218,24,23.7,818.347,46.28595,16.347265
1708074061185,25.188,350.1461,9.41,215.29999,22.914005,24,79,37.21,6217,24,23.7,818.348,46.28595,16.347265
1708074061498,25.176,359.2554,9.66,215.29999,22.914005,24,79,37.19,6215,24,23.7,818.353,46.28595,16.347265
1708074061836,25.046,360.92072,9.71,215.29999,22.914005,24,79,37.17,6215,24,23.7,818.354,46.28595,16.347265
1708074062194,25.075,382.43903,10.3,215.29999,22.914005,24,79,37.13,6213,24,23.7,818.357,46.28595,16.347265
1708074062513,25.139,377.51038,10.17,215.29999,22.914005,24,79,37.12,6213,24,23.7,818.359,46.28595,16.347265
1708074062847,25.434,348.7484,9.38,215.29999,22.914005,24,79,37.18,6212,24,23.7,818.362,46.28595,16.347265
1708074063210,25.029,361.6641,9.73,215.29999,22.914005,24,79,37.17,6211,24,23.7,818.364,46.28595,16.347265
1708074063545,25.015,400.14,10.8,215.29999,22.914005,24,79,37.05,6211,24,23.7,818.367,46.28595,16.347265
1708074063860,24.864,388.8643,10.49,215.29999,22.914005,24,79,37.07,6210,24,23.7,818.368,46.28595,16.347265
1708074064176,24.879,400.98917,10.82,215.29999,22.914005,24,79,37.06,6208,24,23.7,818.372,46.28595,16.347265
1708074064492,24.824,400.03198,10.8,215.29999,22.914005,24,79,37.04,6207,24,23.7,818.373,46.28595,16.347265
1708074064807,24.835,407.11,11,215.29999,22.914005,24,79,37.01,6207,24,23.7,818.376,46.28595,16.347265
1708074065122,25.032,408.07062,11.02,215.29999,23.565657,24,79,37.03,6206,24,23.7,818.378,46.286232,16.347107
1708074065460,24.986,390.03116,10.53,215.29999,23.565657,24,79,37.04,6205,24,23.7,818.379,46.286232,16.347107
1708074065774,24.922,401.03488,10.83,215.29999,23.565657,24,79,37.03,6204,24,23.7,818.383,46.286232,16.347107
1708074066359,24.896,394.953,10.66,215.29999,23.565657,24,79,37.05,6203,24,23.7,818.384,46.286232,16.347107
1708074066695,24.957,383.88153,10.35,215.29999,23.565657,24,79,37.09,6201,24,23.7,818.388,46.286232,16.347107
1708074067057,24.994,386.43152,10.43,215.29999,23.565657,24,79,37.05,6201,24,23.7,818.39,46.286232,16.347107
1708074067574,24.885,395.58722,10.68,215.29999,23.565657,24,79,37.04,6200,24,23.7,818.395,46.286232,16.347107
1708074068183,24.887,377.1036,10.17,215.29999,23.565657,24,79,37.08,6199,24,23.7,818.397,46.286232,16.347107
1708074068496,24.968,401.29678,10.84,215.29999,23.565657,24,79,37.02,6197,24,23.7,818.401,46.286232,16.347107
1708074068857,24.986,390.772,10.55,215.29999,23.565657,24,79,37.04,6195,24,23.7,818.403,46.286232,16.347107
1708074069172,24.957,385.0534,10.39,215.29999,23.565657,24,79,37.06,6189,24,23.7,818.406,46.286232,16.347107
1708074069780,24.89,394.47598,10.65,215.29999,23.565657,24,79,37.04,6189,24,23.7,818.408,46.286232,16.347107
1708074070117,25.084,401.66702,10.85,215.29999,22.913528,24,79,37.02,6186,24,23.7,818.413,46.2865,16.346968
1708074070475,25.228,389.71082,10.51,215.29999,22.913528,24,79,37.08,6185,24,23.7,818.414,46.2865,16.346968
1708074070882,24.939,389.71082,10.51,215.29999,22.913528,24,79,37.08,6185,24,23.7,818.416,46.2865,16.346968
1708074071241,25.003,388.4447,10.49,215.29999,22.913528,24,79,37.03,6182,24,23.7,818.42,46.2865,16.346968
1708074071806,24.983,388.4447,10.49,215.29999,22.913528,24,79,37.03,6182,24,23.7,818.422,46.2865,16.346968
1708074072119,24.939,387.7522,10.46,215.29999,22.913528,24,79,37.07,6181,24,23.7,818.427,46.2865,16.346968
1708074072479,25.003,396.11398,10.7,215.29999,22.913528,24,79,37.02,6180,24,23.7,818.428,46.2865,16.346968
1708074072838,25.023,391.77737,10.58,215.29999,22.913528,24,79,37.03,6179,24,23.7,818.432,46.2865,16.346968
1708074073155,25.018,395.48044,10.68,215.29999,22.913528,24,79,37.03,6177,24,23.7,818.433,46.2865,16.346968
1708074073469,24.89,387.59943,10.47,215.29999,22.913528,24,79,37.02,6177,24,23.7,818.436,46.2865,16.346968
1708074073830,24.997,399.492,10.8,215.29999,22.913528,24,79,36.99,6176,24,23.7,818.438,46.2865,16.346968
1708074074167,25.176,399.492,10.8,215.29999,22.913528,24,79,36.99,6176,24,23.7,818.441,46.2865,16.346968
1708074074751,25.09,373.2949,10.07,215.29999,22.913528,24,79,37.07,6174,24,23.7,818.445,46.2865,16.346968
1708074075359,25.142,379.865,10.25,215.29999,21.154114,24,79,37.06,6173,24,23.7,818.447,46.28673,16.346842
1708074075697,25.324,379.865,10.25,215.29999,21.154114,24,79,37.06,6173,24,23.7,818.451,46.28673,16.346842
1708074076035,25.304,350.97302,9.45,215.29999,21.154114,24,79,37.14,6170,24,23.7,818.453,46.28673,16.346842
1708074076373,25.278,350.97302,9.45,215.29999,21.154114,24,79,37.14,6170,24,23.7,818.456,46.28673,16.346842
1708074076731,25.185,357.2868,9.62,215.29999,21.154114,24,79,37.14,6169,24,23.7,818.458,46.28673,16.346842
1708074077090,25.356,367.38898,9.9,215.29999,21.154114,24,79,37.11,6167,24,23.7,818.461,46.28673,16.346842
1708074077677,25.33,367.587,9.9,215.29999,21.154114,24,79,37.13,6166,24,23.7,818.463,46.28673,16.346842
1708074077990,25.775,361.8225,9.75,215.29999,21.154114,24,79,37.11,6165,24,23.7,818.468,46.28673,16.346842
1708074078307,24.992,320.9497,8.63,215.29999,21.154114,24,79,37.19,6164,24,23.7,818.469,46.28673,16.346842
1708074078622,25,372.48398,10.04,215.29999,21.154114,24,79,37.1,6164,24,23.7,818.472,46.28673,16.346842
1708074078960,25,372.48398,10.04,215.29999,21.154114,24,79,37.1,6164,24,23.7,818.472,46.28673,16.346842
1708074079342,25.052,372.48398,10.04,215.29999,21.154114,24,79,37.1,6164,24,23.7,818.475,46.28673,16.346842
1708074080309,24.919,386.5932,10.44,216.29999,21.672874,24,78,37.03,6156,24,23.4,818.479,46.28702,16.346684
1708074080670,24.755,409.1472,11.07,216.29999,21.672874,24,78,36.96,6153,24,23.4,818.485,46.28702,16.346684
1708074080984,25.145,409.1472,11.07,216.29999,21.672874,24,78,36.96,6152,24,23.4,818.488,46.28702,16.346684
1708074081323,24.483,356.79153,9.63,216.29999,21.672874,24,78,37.05,6152,24,23.4,818.49,46.28702,16.346684
1708074081660,24.841,356.79153,9.63,216.29999,21.672874,24,78,37.05,6152,24,23.4,818.493,46.28702,16.346684
1708074082019,24.636,412.65384,11.18,216.29999,21.672874,24,78,36.91,6149,24,23.4,818.495,46.28702,16.346684
1708074082493,24.87,412.65384,11.18,216.29999,21.672874,24,78,36.91,6149,24,23.4,818.496,46.28702,16.346684
1708074082807,24.708,424.9728,11.52,216.29999,21.672874,24,78,36.89,6147,24,23.4,818.501,46.28702,16.346684
1708074083281,24.708,427.0704,11.58,216.29999,21.672874,24,78,36.88,6147,24,23.4,818.501,46.28702,16.346684
1708074083663,24.607,427.0704,11.58,216.29999,21.672874,24,78,36.88,6147,24,23.4,818.504,46.28702,16.346684
1708074083977,24.783,432.619,11.74,216.29999,21.672874,24,78,36.85,6144,24,23.4,818.509,46.28702,16.346684
1708074084315,25.327,425.96402,11.55,216.29999,21.672874,24,78,36.88,6143,24,23.4,818.511,46.28702,16.346684
1708074084653,24.442,412.5753,11.19,216.29999,21.672874,24,78,36.87,6142,24,23.4,818.514,46.28702,16.346684
1708074084990,24.509,443.92862,12.06,216.29999,21.672874,24,78,36.81,6140,24,23.4,818.515,46.28702,16.346684
1708074085304,24.596,448.96,12.2,216.29999,22.906261,24,78,36.8,6140,24,23.4,818.518,46.287285,16.346544
1708074085642,24.578,439.27258,11.94,216.29999,22.906261,24,78,36.79,6138,24,23.4,818.52,46.287285,16.346544
1708074085956,24.757,433.98987,11.79,216.29999,22.906261,24,78,36.81,6138,24,23.4,818.521,46.287285,16.346544
1708074086476,24.682,434.4615,11.79,216.29999,22.906261,24,78,36.85,6137,24,23.4,818.526,46.287285,16.346544
1708074087105,24.812,400.77692,10.87,216.29999,22.906261,24,78,36.87,6136,24,23.4,818.528,46.287285,16.346544
1708074087419,24.694,427.34402,11.6,216.29999,22.906261,24,78,36.84,6133,24,23.4,818.531,46.287285,16.346544
1708074087757,24.708,427.228,11.6,216.29999,22.906261,24,78,36.83,6132,24,23.4,818.534,46.287285,16.346544
1708074088298,24.604,427.228,11.6,216.29999,22.906261,24,78,36.83,6132,24,23.4,818.536,46.287285,16.346544
1708074088657,24.645,437.92,11.9,216.29999,22.906261,24,78,36.8,6130,24,23.4,818.54,46.287285,16.346544
1708074089062,24.645,437.92,11.9,216.29999,22.906261,24,78,36.8,6130,24,23.4,818.542,46.287285,16.346544
1708074089377,24.63,431.5304,11.72,216.29999,22.906261,24,78,36.82,6123,24,23.4,818.544,46.287285,16.346544
1708074089692,24.561,434.608,11.81,216.29999,22.906261,24,78,36.8,6121,24,23.4,818.548,46.287285,16.346544
1708074090029,24.639,447.1232,12.16,216.29999,22.535395,24,78,36.77,6120,24,23.4,818.549,46.28756,16.3464
1708074090367,24.662,435.83038,11.84,216.29999,22.535395,24,78,36.81,6119,24,23.4,818.553,46.28756,16.3464
1708074090704,24.694,426.6279,11.59,216.29999,22.535395,24,78,36.81,6118,24,23.4,818.554,46.28756,16.3464
1708074091042,24.795,424.1664,11.52,216.29999,22.535395,24,78,36.82,6118,24,23.4,818.557,46.28756,16.3464
1708074091379,24.925,414.93103,11.26,216.29999,22.535395,24,78,36.85,6116,24,23.4,818.559,46.28756,16.3464
1708074091694,24.922,402.36078,10.91,216.29999,22.535395,24,78,36.88,6115,24,23.4,818.562,46.28756,16.3464
1708074092009,24.876,406.4176,11.02,216.29999,22.535395,24,78,36.88,6114,24,23.4,818.563,46.28756,16.3464
1708074092325,24.911,399.1498,10.82,216.29999,22.535395,24,78,36.89,6113,24,23.4,818.565,46.28756,16.3464
1708074092660,24.76,402.46988,10.91,216.29999,22.535395,24,78,36.89,6112,24,23.4,818.568,46.28756,16.3464
1708074093022,24.792,413.6814,11.22,216.29999,22.535395,24,78,36.87,6111,24,23.4,818.57,46.28756,16.3464
1708074093608,24.911,413.31268,11.21,216.29999,22.535395,24,78,36.87,6111,24,23.4,818.573,46.28756,16.3464
1708074093945,25.145,413.4248,11.21,216.29999,22.535395,24,78,36.88,6108,24,23.4,818.577,46.28756,16.3464
1708074094281,24.76,396.36618,10.73,216.29999,22.535395,24,78,36.94,6107,24,23.4,818.579,46.28756,16.3464
1708074094619,24.789,395.61508,10.73,216.29999,22.535395,24,78,36.87,6107,24,23.4,818.582,46.28756,16.3464
1708074094957,24.786,415.0741,11.27,216.29999,22.535395,24,78,36.83,6106,24,23.4,818.584,46.28756,16.3464
1708074095271,24.795,417.02878,11.32,216.29999,22.569828,24,78,36.84,6105,24,23.4,818.587,46.287838,16.346264
1708074095631,24.763,408.77744,11.09,216.29999,22.569828,24,78,36.86,6104,24,23.4,818.588,46.287838,16.346264
1708074095970,24.87,409.8832,11.12,216.29999,22.569828,24,78,36.86,6103,24,23.4,818.591,46.287838,16.346264
1708074096307,24.911,396.1986,10.74,216.29999,22.569828,24,78,36.89,6102,24,23.4,818.593,46.287838,16.346264
1708074096668,24.885,396.5675,10.75,216.29999,22.569828,24,78,36.89,6101,24,23.4,818.596,46.287838,16.346264
